id|memberbenefit_id|tag_id
5799|1407|1253
5800|1407|438
19357|4489|1092
5852|1425|1253
5853|1425|438
19358|4489|1093
2868|835|425
2869|835|434
2887|839|419
2888|839|429
2889|839|726
2900|844|717
2908|847|425
2909|847|429
2910|847|726
2916|849|434
2917|849|714
2918|849|726
2929|853|432
2930|853|433
2931|853|434
2932|853|425
2933|853|429
2934|853|431
2953|862|440
2954|862|418
2955|862|726
2956|862|431
2966|866|434
2967|866|714
2974|871|434
2980|875|426
2981|875|429
2990|879|418
2991|879|605
2992|879|438
3002|883|432
3003|883|418
3004|883|438
3014|887|440
3021|891|429
3031|895|433
3032|895|434
3033|895|717
3034|895|714
3043|899|434
3044|899|418
3045|899|717
3052|903|433
3070|910|440
3071|910|726
3082|914|433
3083|914|418
3084|914|438
3104|921|433
3105|921|434
5894|1440|1253
5895|1440|438
19359|4489|1100
19360|4489|438
5936|1458|1253
5937|1458|438
2870|836|425
2871|836|426
2872|836|714
2873|836|429
2874|836|717
2875|836|432
2876|836|433
2877|836|434
2911|812|425
2919|850|433
2920|850|434
2921|850|425
2957|863|433
2958|863|434
2959|863|717
2960|863|714
2968|867|434
2969|867|717
2975|872|434
2982|876|432
2983|876|433
2984|876|726
2993|880|429
2994|880|438
2995|880|431
3005|884|419
3006|884|438
3007|884|462
3015|888|432
3016|888|418
3017|888|726
3022|892|418
3023|892|438
3035|896|433
3036|896|434
3046|900|432
3054|830|440
3055|830|717
3056|830|431
3072|911|432
3073|911|433
3074|911|726
3085|915|433
3086|915|418
2702|821|717
3087|915|438
3106|922|432
19361|4489|1143
3108|922|726
3109|922|438
3110|922|429
2817|822|419
2818|823|432
2819|823|433
2820|823|425
2821|824|419
2822|824|429
2823|824|462
3123|926|432
3124|926|433
3125|926|726
3126|927|432
3127|927|433
3128|927|726
3129|928|432
3130|928|433
3131|928|726
3132|929|432
3133|929|433
3134|929|726
3135|930|432
3136|930|433
3137|930|726
3138|931|437
3139|931|726
3140|931|438
3141|931|425
3142|931|426
3143|931|431
3144|932|437
3145|932|726
3146|932|438
3147|932|425
3148|932|426
3149|932|431
3150|933|432
3151|933|433
3152|933|726
3153|934|426
3154|935|429
3155|936|434
3156|936|717
3157|937|437
5972|1443|429
5973|1443|1071
3160|938|440
5974|1443|1072
5975|1443|434
5976|1443|1081
5977|1443|476
3165|939|440
5985|1470|512
5986|1470|429
3168|940|434
3169|940|426
5987|1470|1071
3171|941|434
5988|1470|1009
19206|4454|1042
5802|1408|1253
5803|1408|438
19207|4454|1043
3177|942|426
5855|1426|1253
3179|942|429
3180|942|717
5856|1426|438
19208|4454|1076
3183|942|434
5897|1441|1253
5898|1441|438
3186|943|434
26603|6459|1059
5939|1459|1253
5940|1459|438
5978|1469|1017
5979|1469|1020
3192|944|434
5980|1469|1039
5981|1469|487
5989|1470|726
3196|944|429
3197|945|426
5990|1470|475
3199|945|429
6075|1488|1253
6076|1488|438
6089|1497|1253
3203|945|434
6136|1510|1021
3205|946|425
3206|946|429
3207|946|438
3208|947|425
3209|947|429
3210|947|438
3211|948|425
3212|948|429
3213|948|438
3214|548|440
3215|548|438
3216|949|425
3217|949|429
3218|949|438
6137|1511|425
6138|1511|1140
6139|1511|438
6140|1511|486
3223|951|440
6146|1513|1160
6147|1513|434
3226|952|429
3227|952|438
3228|953|418
3229|953|438
3230|953|431
3231|954|714
3232|954|726
3233|955|432
3234|955|433
3235|955|726
3236|956|432
3237|956|433
3238|956|726
3239|957|432
3240|958|440
3241|959|428
3242|959|429
3243|959|438
3244|960|717
3245|960|726
3246|961|438
3247|961|462
3248|962|714
3249|963|432
3250|963|433
3251|963|726
3252|965|726
3253|965|431
3254|966|432
3255|967|432
3256|967|433
3257|967|726
3258|969|426
3259|969|429
6148|1513|429
6149|1514|518
6150|1514|429
6151|1514|1140
6152|1514|438
3265|972|717
3266|972|726
3267|973|428
3268|973|429
3269|973|438
26604|6459|418
26605|6459|1091
26606|6459|438
26696|6482|418
6153|1514|1147
3275|960|487
3276|975|434
3277|975|463
32012|7583|418
3279|976|434
3280|976|438
32013|7583|438
32161|7614|418
26698|6482|438
3284|977|434
3285|977|438
32162|7614|438
32229|7629|418
6154|1514|1149
6174|1518|429
6175|1518|1140
6176|1518|438
32230|7629|726
26747|6500|418
32231|7629|438
3295|979|438
32257|7641|71394
32258|7641|1071
3298|980|440
3299|980|434
3300|980|429
3301|981|425
3302|981|429
3303|981|438
3304|982|429
3305|982|438
3306|982|437
3307|983|426
3308|983|429
3309|983|438
3310|983|437
3311|984|714
3312|984|434
3313|984|726
3314|984|431
3315|985|418
3316|985|434
3317|985|726
3318|985|431
3319|986|434
3320|986|418
3321|986|431
3322|987|434
3323|987|431
3324|988|477
3325|988|462
3326|988|463
3327|989|488
3328|989|714
3329|989|726
3330|989|431
3331|990|432
3332|990|434
3333|990|714
3334|990|429
3335|990|431
26748|6500|1091
26749|6500|726
26750|6500|438
26751|6500|429
26797|6511|418
3345|991|438
3346|992|434
3347|992|476
3348|992|717
3349|993|432
6177|1518|1147
6178|1518|1149
3352|731|431
3353|588|431
3354|994|434
3355|994|431
3356|994|714
3357|994|717
3358|994|429
3359|995|419
3360|995|428
6191|1521|518
19209|4454|1080
5805|1409|1253
5806|1409|438
19210|4454|1049
5858|1427|1253
3369|997|432
3370|997|431
5859|1427|438
5900|1444|1253
5901|1444|438
5942|1460|1253
5943|1460|438
5991|637|1160
5992|637|1140
5993|1448|1072
5994|1448|1028
5995|1445|1056
5996|1445|1072
3384|1000|432
3385|1000|438
3386|1000|440
3387|1000|429
3388|1000|431
3389|1001|726
3390|1001|431
3391|1002|426
3392|1002|428
3393|1002|429
3394|1002|438
5997|1445|1078
3396|1004|432
5998|1445|1081
5999|1445|1053
3399|1005|438
6000|1445|1054
3401|1007|419
6001|1471|1044
6002|1471|726
3404|1008|431
3405|1009|428
3406|1009|429
3407|1009|438
3408|1010|429
3409|1010|726
3410|1012|717
3411|1013|717
3412|1014|425
3413|1014|429
6003|1471|1049
3415|59|463
3416|59|425
6004|1471|1050
6005|1471|1022
3419|1015|431
3420|1016|714
3421|1016|434
6006|1419|1253
3424|1019|432
3425|1019|433
3426|1019|425
3427|1020|425
3428|1020|434
3429|1020|429
3430|1021|432
3431|1021|418
3432|1021|438
3433|1021|428
3434|1021|429
3435|1022|432
3436|1022|726
3437|1022|431
3438|1023|432
3439|1023|726
3440|1023|431
3441|1024|419
3442|1025|440
3443|1025|429
3444|1026|418
3445|1026|434
3446|1026|429
3447|1026|431
3448|1027|432
6007|1419|438
3450|1028|426
3451|1028|429
3452|1028|431
3453|1028|434
3454|1028|437
3455|1028|440
3456|1028|474
3457|1029|438
3458|1011|681
3459|1011|437
3460|1017|438
3461|1030|714
3462|1030|717
3463|1031|717
3464|1032|717
3465|1033|717
3466|1034|425
3467|1034|462
3468|1034|429
3469|1034|438
3470|1035|419
3471|1035|438
3472|1036|419
3473|1036|438
3474|1037|717
3475|1038|433
3476|1038|425
3477|1038|726
3480|1039|429
3481|1039|440
3484|1041|418
3485|1041|428
3486|1041|431
3487|1041|432
3488|1041|434
3489|1041|437
3490|1041|438
3491|1041|726
3492|1041|440
3493|1042|432
3495|1042|726
3496|1042|438
3497|1042|429
3498|1043|434
3499|1043|425
3500|1043|426
3501|1043|429
3502|1044|440
3503|1045|434
3504|1045|429
3505|1046|425
3506|1046|434
3507|1046|429
3508|1046|438
3509|1047|419
3510|1048|434
3511|1048|714
3512|1048|426
3513|1048|726
3515|1049|431
3516|1050|433
3517|1050|434
3518|1050|438
3519|1050|425
3520|1050|429
3521|1051|425
3522|1052|432
3523|1052|434
3524|1052|440
3525|1052|429
3526|1052|431
3527|1053|418
3530|1054|425
3533|1056|432
3534|1056|433
3535|1056|429
3536|1056|438
3537|1057|440
3538|1057|429
3539|1057|438
3540|1058|425
3541|1058|418
3542|1058|429
3543|1058|438
3544|1059|433
3545|1059|434
3546|1059|726
3547|1059|714
3548|1059|429
6021|1474|1072
6022|1474|1081
6023|1474|434
6024|1474|476
6033|1477|486
6034|1477|1071
6035|1478|433
6036|1478|1029
6077|1489|1089
6078|1489|474
6079|1489|1130
3549|1059|431
3550|1060|425
3551|1060|418
3552|1060|429
3553|1060|438
3554|1061|425
3555|1061|429
3556|1061|438
3557|1062|440
3558|1062|419
3559|1062|429
3560|1063|425
3561|1063|726
3562|1064|418
3563|1064|434
3564|1064|438
3565|1064|714
3566|1064|429
3567|1064|431
3568|1065|434
3569|1065|440
3570|1065|425
3571|1065|426
3572|1065|431
3573|1066|714
3574|1066|434
3575|1067|717
3576|1068|717
3577|1069|717
3578|1070|717
26607|6460|528
26608|6460|418
26609|6460|1091
26610|6460|1090
3583|1072|434
3584|1072|437
3585|1072|426
3586|1072|429
3587|1072|431
3588|1073|425
3589|1073|418
3590|1073|429
3591|1073|438
3592|1074|432
3593|1074|418
3594|1074|434
3595|1074|438
3596|1074|425
3597|1075|432
3598|1075|418
3599|1075|438
19211|4454|1050
3601|1076|433
3602|1076|434
3603|1076|438
3604|1076|425
3605|1077|440
3606|1077|429
3607|1078|432
3608|1078|605
3609|1079|440
3610|1079|429
3611|1079|431
19212|4454|1151
3613|1081|432
3614|1082|714
3615|1082|434
3616|1082|431
5808|1410|1253
5809|1410|438
3619|1084|438
3620|1085|432
3621|1085|418
3622|1085|438
3623|1085|425
3624|1085|429
3625|1086|431
3626|1087|431
3627|1088|431
3628|1089|425
3629|1089|418
3630|1089|429
3631|1089|438
19362|4490|1254
5861|1429|1253
3634|1091|431
3635|1092|431
3636|1083|1009
3637|1093|434
3638|1093|428
3639|1093|429
3640|1093|438
3641|1094|440
3642|1094|429
3643|1095|434
3644|1095|426
5862|1429|438
3647|1096|418
3648|1097|433
3649|1098|433
3650|1098|434
5903|1446|1253
5904|1446|438
3654|1100|425
3655|1100|429
3656|1100|438
5945|1461|1253
3658|1092|726
3659|1091|726
3660|1088|726
3661|1087|726
3662|1086|726
3663|1101|434
3664|1101|717
3665|1101|726
3666|1102|429
3667|1102|438
3668|1103|425
3669|1103|726
3670|1104|714
3671|1104|726
3672|1104|431
3673|1105|425
3674|1105|426
3675|1105|726
3676|1106|425
3677|1106|426
3678|1106|726
3679|1107|433
3680|1107|434
3681|1107|438
3682|1107|425
3683|1107|429
3684|1108|425
3685|1108|726
3686|1109|432
3687|1109|425
3688|1109|434
3689|1109|429
5946|1461|438
6008|1472|432
6015|1442|1024
3693|1111|431
3694|1112|429
3695|1112|438
3696|1113|429
3697|1113|438
3698|1114|425
3699|1114|438
3700|1115|425
6016|1442|1027
3702|1116|432
3703|1116|434
3704|1117|425
3705|1117|726
3707|1118|433
3708|1118|434
3710|1118|429
3711|1119|425
3712|1119|726
6017|1442|1063
6018|1442|1072
6019|1442|1081
3716|1121|714
3717|1121|434
3718|1122|717
3719|1123|432
3720|1123|425
3721|1124|419
3722|1124|438
3723|1125|714
3724|1125|434
3725|1125|431
6020|1442|1022
6025|1475|1072
6026|1475|1081
6027|1475|434
6028|1475|476
3731|1126|429
6037|1479|418
6038|1479|1059
6039|1479|1093
6040|1479|1064
6041|1479|1066
3739|1128|438
19213|4455|520
5811|1411|1253
5812|1411|438
19214|4455|1101
3744|1129|426
3745|1129|418
3746|1129|434
3747|1129|714
3748|1129|429
3749|1130|425
3750|1130|726
3751|1131|425
3752|1131|726
3753|1132|120
3754|1132|438
3755|1133|429
3756|1133|438
19215|4455|1103
19216|4455|1104
3759|1134|434
19217|4455|1105
19363|4490|1256
3762|594|437
3763|451|428
3764|451|429
3765|1135|434
5864|1430|1253
3767|1136|426
3768|1136|434
3769|1136|429
3770|1137|432
3771|1137|433
3772|1137|434
3773|1138|476
3774|1138|717
26611|6460|438
5865|1430|438
19364|4490|425
5906|1428|1253
5907|1428|438
19365|4490|1259
5948|1462|1253
3783|1080|434
19366|4490|429
19367|4490|1016
3786|1141|434
5949|1462|438
6029|1476|1072
6030|1476|1081
6031|1476|434
6032|1476|476
6042|1479|1068
6043|1479|431
6044|1479|438
6080|1490|1089
6081|1490|474
3799|1144|425
6082|1490|1130
3801|1145|429
3802|1145|438
6090|1498|1020
6091|1498|726
3805|1147|432
3806|1147|438
3807|1148|418
3808|1148|428
3809|1148|429
3810|1148|431
3811|1148|432
3812|1148|438
3813|1148|726
3814|1148|440
6141|1512|1044
6142|1512|726
6143|1512|1049
6144|1512|1050
6145|1512|1022
6155|1515|518
6156|1515|429
6157|1515|1140
3824|638|714
3825|1151|429
3826|1151|438
3827|1152|426
3828|1152|434
3829|1152|437
3830|1152|717
3831|1152|714
3832|1152|429
3833|1153|429
3834|1153|438
3835|1154|429
3836|1154|438
3838|1156|714
3839|1157|434
3840|1157|437
3841|1157|431
3842|1157|717
3843|1157|429
3844|1158|418
3845|1158|434
3846|1158|726
3847|1158|440
3848|1158|431
3849|1159|434
6158|1515|438
6159|1515|1147
3852|1160|432
3853|1160|434
3854|1161|425
3855|1161|434
3856|1161|429
3857|1161|438
6160|1515|1149
3859|1162|434
3860|1163|418
3861|1164|418
3862|1165|418
3863|1166|432
3864|1166|434
3865|1167|418
6179|1519|518
3867|1167|438
3868|1167|431
3869|1168|425
3870|1168|429
3871|1168|438
6180|1519|429
3874|1169|438
3875|1170|434
3881|1172|474
3882|1172|437
3883|1173|432
3884|1173|434
3885|1173|476
3886|1174|434
3887|1174|476
3888|1174|429
3889|1175|425
3890|1175|438
3891|1176|425
3892|1176|438
3893|1177|419
3894|1177|437
3895|1177|438
3896|1177|440
3897|1177|431
3898|1170|476
3899|1178|438
3900|1178|429
3901|1178|726
3902|1179|418
3903|1179|434
3904|1179|726
3905|1179|440
3906|1179|431
3907|1181|432
3908|1181|418
3909|1181|434
3910|1181|438
3911|1181|440
3912|1181|431
3913|1182|429
3914|1182|438
3915|1183|429
3916|1183|438
3917|1184|429
3918|1184|438
3919|1185|429
3920|1185|438
3921|1186|429
3922|1186|438
3923|1187|432
3924|1187|433
3925|1187|434
3926|1187|429
3929|1190|440
3930|1191|717
3931|1191|437
3932|1192|425
3933|1192|726
3934|1193|432
3935|1193|429
3936|1193|438
3937|1194|425
3938|1194|429
3939|1194|438
3940|1195|418
3941|1196|481
3942|1197|481
3943|1198|425
3944|1198|714
3945|1198|426
3946|1198|429
3947|1198|717
3948|1198|431
3949|1198|432
3950|1198|433
3951|1198|434
3952|1198|726
3953|1199|425
3954|1199|714
3955|1199|429
3956|1199|717
3957|1199|431
3958|1199|432
3959|1199|433
3960|1199|434
3961|1199|726
3962|1200|425
3963|1200|714
3964|1200|426
3965|1200|429
3966|1200|717
3967|1200|431
3968|1200|432
3969|1200|433
3970|1200|434
3971|1200|726
3972|1201|429
3973|1201|438
3974|1203|425
3975|1203|726
3976|1204|432
3977|1204|433
3978|1204|434
3979|1204|425
3980|1204|429
3981|1205|432
3982|1205|433
3983|1205|434
3984|1205|717
3985|1205|426
3986|1205|429
3987|1206|438
3988|1206|425
3989|1206|428
3990|1206|429
3991|1206|431
3992|1207|438
3993|1207|425
3994|1207|428
3995|1207|429
3996|1207|431
3997|1208|438
3998|1208|425
3999|1208|428
4000|1208|429
4001|1208|431
4002|1209|432
4003|1209|438
4004|1209|425
4005|1209|428
4006|1209|429
4007|1210|438
4008|1210|425
4009|1210|428
4010|1210|429
4011|1210|431
4012|1211|434
4013|1211|717
4014|1212|432
4015|1212|433
4016|1212|434
4017|1212|717
4018|1212|426
4019|1212|429
4020|1213|438
4021|1213|425
4022|1213|428
4023|1213|429
4024|1213|431
4025|1214|429
32014|7584|71394
4027|1215|432
4028|1215|433
4029|1215|434
4030|1215|726
4031|1215|428
4032|1215|429
4033|1216|440
5814|1412|1253
5815|1412|438
4036|1217|714
4037|1217|717
4038|1217|431
32015|7584|434
5867|1431|1253
5868|1431|438
5909|1449|1253
5910|1449|438
4045|1219|481
4046|1220|432
4047|1220|434
4048|1222|426
4049|1222|432
4050|1222|433
4051|1222|434
4052|1222|717
4053|1222|714
4054|1222|429
4055|1223|512
4056|1223|433
5951|1463|1253
4060|1225|717
4061|1226|426
4062|1226|437
4063|1228|426
4064|1228|434
4065|1228|437
4066|1228|438
4067|1228|717
4068|1228|714
4069|1228|429
4070|1229|434
4071|1229|438
4072|1229|714
4073|1229|717
4074|1229|429
4075|1231|717
4076|1232|425
4077|1232|726
4078|1233|434
4079|1233|717
4080|1227|429
4081|1227|438
5952|1463|438
4083|1234|431
4084|1235|425
4085|1235|429
4086|1235|438
4087|1236|432
4088|1236|433
6045|1481|429
6046|1481|431
6047|1481|726
4092|1238|425
4093|1238|726
4094|1239|433
4095|1239|434
4096|1240|438
4097|1241|428
4098|1241|429
4099|1241|438
4101|1242|438
4102|1243|431
4103|1244|816
4104|1244|438
4105|1245|434
4106|1245|717
4107|1246|434
4108|1246|717
4109|1247|434
4110|1247|717
4111|1248|431
6048|1481|474
6049|1481|1084
4114|1251|476
6050|1482|1025
6051|1482|429
6052|1482|431
6053|1482|726
4119|1253|440
4120|1253|425
4121|1253|438
6054|1482|1080
6055|1482|1081
6056|1482|1021
4122|1253|431
19218|4456|1105
5817|1413|1253
5818|1413|438
19219|4456|1101
4127|1255|41
4128|1255|611
4129|1255|605
4130|1256|432
4131|1256|433
4132|1256|434
4133|1256|431
5870|1432|1253
4135|1258|433
4136|1258|426
4137|1258|425
4138|1259|432
4139|1259|429
4140|1259|726
5871|1432|438
4142|1260|434
4143|1260|1059
4144|1260|714
4145|1260|476
4146|1260|1022
4147|1261|432
4148|1261|1067
4149|1261|1029
4150|1261|1071
19220|4456|429
5912|1450|1253
5913|1450|438
19221|4456|1103
5954|1464|1253
5955|1464|438
4157|1263|434
4158|1263|428
4159|1263|429
4160|1263|438
42657|11293|1080
4162|1265|418
4163|1265|1091
4164|1265|726
4165|1265|438
4166|1265|429
4167|1266|434
4168|1266|1084
6057|1483|438
6083|1491|1253
4171|1267|1052
6092|1499|475
6093|1499|1020
4174|1267|1042
6094|1499|726
6099|1501|1071
4177|1268|425
4178|1268|429
4179|1268|438
4180|1269|425
4181|1269|726
4182|1270|425
4183|1270|429
4184|1270|438
4185|1271|434
4186|1271|714
4187|1271|426
4188|1271|1126
4189|1272|425
4190|1272|429
4191|1272|438
4192|1273|425
4193|1273|429
4194|1273|438
6100|1501|431
4196|1275|440
4197|1275|726
4198|1275|438
4199|1275|429
4200|1276|425
4201|1276|429
4202|1276|438
4203|1277|434
4204|1277|418
4205|1277|438
4206|1277|440
4207|1278|434
4208|1278|429
4209|1279|419
4210|1280|432
4211|1280|434
4212|1281|426
4213|1281|428
4214|1281|429
4215|1282|432
4216|1282|433
4217|1282|434
4218|1282|438
4219|1282|440
4220|1282|425
4221|1283|432
4222|1283|433
4223|1283|434
4224|1283|438
4225|1283|440
4226|1283|425
4227|1284|81
4228|1284|1068
4229|1285|81
4230|1285|1068
4231|1286|81
4232|1286|1068
4233|1287|81
4234|1287|1068
4235|1288|81
4236|1288|1068
4237|1289|434
4238|1289|418
4239|1289|429
4240|1289|431
4241|1290|1134
4242|1291|434
4243|1291|433
4244|1291|418
4245|1291|432
4246|1292|475
4247|1292|429
4248|1293|426
4249|1293|434
4250|1293|714
4251|1293|717
4252|1293|429
4253|1294|426
4254|1294|434
19368|4491|434
4256|1294|717
4257|1294|429
4258|1295|434
4259|1296|434
4260|1296|717
4261|1237|434
4262|1237|1144
4263|1237|1081
4264|1237|1080
4265|1237|1067
4266|1237|1068
4267|1234|1064
4268|1234|1242
4269|1234|1060
4270|1234|1142
4271|1160|1067
4272|1160|1068
4273|1160|1070
4274|1160|1072
4275|1160|1077
4276|1160|1142
4277|1160|1081
4278|1160|1242
19369|4491|1071
19443|4511|1039
42658|11293|1081
4285|1126|1140
4286|1126|1142
4287|1126|1081
4288|1126|1242
4289|1126|1067
4290|1126|476
4291|1126|1039
4292|655|497
4293|655|1140
4295|655|1242
4296|655|1037
4297|655|1246
4298|655|1039
4299|852|497
4300|852|1140
4301|852|505
4302|852|1242
4303|852|1037
4304|852|1246
4305|852|1039
4306|597|1140
4307|597|1142
4308|597|1242
4309|597|1037
4310|597|1039
4311|659|1070
4312|659|1072
4313|659|1140
4314|659|1076
4315|659|1142
4316|659|1080
4317|659|1081
4318|659|1242
19222|4457|1261
19223|4457|1262
19370|4492|440
19444|4511|1071
19445|4511|433
19446|4511|434
19447|4511|726
19448|4511|1078
19449|4511|1020
19493|4526|1262
19494|4526|1253
19495|4526|438
19526|4537|1262
19527|4537|1253
4333|587|1052
4334|651|1072
4335|651|1076
4336|651|1077
4337|651|1142
4338|651|1242
4339|651|1071
4340|806|1142
4341|806|1080
4342|806|1081
4343|806|1242
4344|806|1019
4345|623|1064
4346|623|1242
4347|623|1142
4348|623|1063
4349|729|1072
4350|729|1076
4351|729|1077
4352|729|1142
4353|729|1242
4354|729|1071
4355|746|1064
4356|746|497
4357|746|1242
4358|746|1063
4359|497|1140
4360|497|440
4361|497|491
4362|497|1181
4363|497|1039
4364|593|1024
4365|593|1072
4366|593|1142
4367|593|1081
4368|593|1242
4369|593|1021
19528|4537|438
19541|4540|434
19542|4540|476
19543|4540|1052
19552|4543|1042
19553|4543|1052
19554|4543|1084
4377|665|1242
4378|665|1084
19558|4545|1071
19559|4545|433
19560|4545|434
4382|665|1088
4383|665|1089
4384|665|1072
4385|665|1081
4386|665|426
19561|4545|1080
19562|4545|476
