id|name|vendor_id
786|Rio de Janeiro Feelings|140190
787|Hoppers Marylebone|1350095
788|Corinthia Hotel|104023
789|Shangri-La Hotel at the Shard|123232
790|Savoy Hotel London|102692
791|Bluebird|121364
792|Fiji Airways|117318
793|The Really Great Brand Company|140362
794|MaD events|140363
795|Protein Chefs|140364
796|The Four Seasons, Westcliff|127388
797|London Brunch Fest|137806
798|The Greenwich Hotel|111326
799|Miele Hong Kong|140371
800|Shangri-La Dubai|104307
779|Zoomermedia Limited|140136
801|Gabbitas Shanghai|140402
802|Ibiza Dining|140407
803|Dartington Crystal|140435
804|Maserati Singapore|140441
360|Daytours4U|136615
805|Vacheron Constantin Singapore|140453
806|H. Huntsman & Sons|140455
807|The Allbright Club Rathbone|140456
808|GilletteLabs|140451
809|The Gin and Rum Festival|140462
5|Bang & Olufsen NuConnect group|135302
982|Four Seasons Resort Oahu at Ko Olina|141204
983|The Warehouse Hotel Singapore|141205
984|Chase Center|141198
985|River Terrace Inn|141206
986|Mercure Gold Coast Resort|141207
987|Sotheby's Wine Hong Kong|141213
4157|Four Seasons Resort Bora Bora|104058
988|Aman|141202
989|RCA Turismo - Exclusivo Campanhas|141224
991|WESTBUND Art & Design Week 2019|
990|ART021|
992|Christmas Gift Guides 2019|130369
993|Silversea Cruise|141227
994|ART021 Shanghai Contemporary Art Fair 2019|141228
995|WESTBUND Art & Design Week|141229
996|Norte Marketing Esportivo|141238
997|Rent A Bag & Wine Bag|141239
998|Funstock|141240
999|Schultz - Small Groups|140059
1000|Christian Louboutin Asia (Hong Kong)|141241
1001|UNTITLED, ART|141244
1002|Christofle Paris|141246
1003|Design Miami|131228
1004|Toronto Brewery Tours|141271
1005|Take a Chef|141272
1006|Table Tales|141290
1007|Body Worlds London|141291
1008|Cestas Michelli|141292
1009|ROJO TANGO|141327
1010|Christmas Gift Guide USA|141328
1011|Christmas Gift Guide Canada|141329
1013|Christmas Gift Guide Brazil|141331
1014|Young Master Hong Kong|141332
1015|Janice Wong Singapore|140743
1016|Jaeger-LeCoultre|141355
1017|The Dubai Mall|126812
1018|Raccoon Events|141424
1019|Winter Wonderland IMG|141431
4498|IMG Events - Partnerships|152098
1021|The Growth Foundation|
1022|The Stitch Festival|141440
1023|Marcus|100469
1024|Crimson Education|141465
1012|Christmas Gift Guide LAC|141330
1025|APAC Festive Guide 2019|141568
1026|NYCSTYLIST|141569
1027|Tracie Martyn|141570
1028|Medisys Preventive Health Clinic|141572
1029|New Year Fireworks Destination Guide|141587
1030|Skibrasil   TTW Group|141597
1031|Corney & Barrow|103359
1032|Walk in Hong Kong|141005
1033|Go Running Tours|141798
1034|Agri Expo|141859
1035|VegFest|140673
1036|The Lanesborough|119177
1037|The Sommelier Company|136075
1038|Fly Blade Inc|142037
1039|Opera de Paris|142038
1040|Windflower Florist|142039
1041|Fosun Foundation Center Shanghai|142040
1042|Cerveceria Monstruo de Agua|142042
1043|Ticketmaster Canada|104909
1045|Fresh Tracks Canada|122968
1046|Rio Sailing|142145
1047|Fresh Beauty Hong Kong|142146
1048|TurboJET|142157
1049|ZonaMaco|141917
1050|Porsche Experience Center Shanghai|142173
1051|The Grande Whisky Collection   Saint-Louis House|142174
1052|Events Reporting Purposes|142183
1053|The Tidy Moose|142193
1054|Brand Events|142199
1055|Greens and Grapes|142200
1056|Mott 32|123274
1057|Maggie Joan's|137496
1058|La Brasserie|136035
1059|2am dessert bar|140745
1060|Sopwell House|128057
1061|Japan Airlines (Singapore)|142163
1063|Wello|142297
1064|Gemima|142306
1065|Pastaio|138491
1066|Pastaio Westfield|142367
1067|gruum Europe|142309
1068|By and For: Perrier Jouet Experience|125778
1069|Raffles Boutique|142426
1070|GQ Magazine|142437
1071|Cervejaria Nacional|142447
1072|Outreach Creative|142336
1073|Burger & Lobster|101587
1074|Musement|142459
1075|HSBC Jade - terms and conditions and privacy statement|137603
1076|The Armory Show|142464
1077|ettitude|142465
1079|Taste of Paris IMG|142480
1078|Voom|142439
1080|Secret Spa|142481
1081|The Green Living Show|142507
1082|Valentine's Day Gift Recommendation|142508
1083|Argentum Apothecary|142440
1084|Walkin Hong Kong|142525
1085|Sweat and Tonic|142527
1086|The Open Art Fair|142529
1087|Aline Lau|142531
1088|Royal Academy of Arts|125932
1089|Cheltenham Festival|
1044|MAIAM WINES|139853
4158|Balloon Adventures|150733
4171|The Travel Junction (SG)|150751
4256|Kaffe|151144
1090|Papier|131449
1091|HA Designs|142559
1092|Shimansky|142560
1093|Psycle|142569
1094|Iberica|103444
1095|Pati Piva|142640
1096|Amor&Rosas|142641
1097|Blueair|142649
1098|Mastercard AP Global Airport Concierge|135478
1099|Maverick & Co.|142653
1100|Showtime Management|142673
1101|Perff Studio|142773
1545|BroadwayHD|144000
1102|Essential Guide Amsterdam|142735
1103|Essential Guide Barcelona|142728
1104|Essential Guide Bogota|142713
1105|Essential Guide Boston|142748
1106|Essential Guide Brasilia|142722
1107|Essential Guide Buenos Aires|142707
1108|Essential Guide Cancun|142709
1109|Essential Guide Cartagena|142718
1110|Essential Guide Chicago|142746
1111|Essential Guide Fortaleza|142723
1112|Essential Guide Guadalajara|142714
1113|Essential Guide Istanbul|142737
1114|Essential Guide Las Vegas|142743
1115|Essential Guide Lima|142712
1116|Essential Guide Lisbon|142731
1117|Essential Guide London|142726
1118|Essential Guide Los Angeles|142742
1119|Essential Guide Madrid|142730
1120|Essential Guide Medellin|142719
1121|Essential Guide Mendoza|142720
1122|Essential Guide Merida|142715
1123|Essential Guide Mexico City|142711
1124|Essential Guide Miami|142741
1125|Essential Guide Milan|142733
1126|Essential Guide Monterrey|142716
1127|Essential Guide New York|142740
1128|Essential Guide Orlando|142739
1129|Essential Guide Paris|142727
1130|Essential Guide Philadelphia|142749
1131|Essential Guide Porto|142732
1132|Essential Guide Porto Alegre|142724
1133|Essential Guide Rio de Janeiro|142646
1134|Morphy Richards Cooking Pot|142777
1135|Essential Guide Rome|142729
1136|Essential Guide Rosario|142717
1137|Essential Guide Salvador|142648
1138|Essential Guide San Diego|142751
1139|Essential Guide San Francisco|142744
1140|Essential Guide Santiago|142710
1141|Essential Guide Sao Paulo|142647
1142|Essential Guide Tokyo|142752
1143|Essential Guide Toronto|142750
1144|Essential Guide Venice|142736
1145|Essential Guide Washington DC|142747
1147|anatomē|142782
1148|Bhambi’s Custom Tailors|142389
1149|Fact+Fiction|142448
1150|Dyson China|142796
1151|Curate Fine Foods Pty (Ltd)|142825
1152|La Reserve Ramatuelle Hotel, Spa and Villas|121777
1153|Essential Guide Dubai|142827
1154|Essential Guide Moscow|142828
1155|Essential Guide Edinburgh|142829
1156|Essential Guide Manchester|142830
1157|Essential Guide Ibiza|142831
1158|Essential Guide Geneva|142835
1159|Essential Guide Berlin|142832
1160|Essential Guide Cape Town|142833
1161|Essential Guide Dublin|142834
1162|Essential Guide Sydney|142836
1163|Escape Buenos Aires|142840
1164|Aesop|142843
1165|EightyEight|142844
1166|Neal's Yard Remedies|142847
1167|Genie Juicery|142849
1168|Thompsons Tours|125902
1169|Bon Vivant New York|142850
1170|Aventura Mall|142854
1171|IDI Travel|138955
1172|Salon Prive|142884
1173|Gotham City Tours LLC|142885
1174|Glamsquad|142826
1175|Helimarte taxi aereo|103259
1176|TicketsatWork|
1177|TriNet Marketplace|
1178|HR Benefits|142945
1179|ClassPass SG|142948
1180|ClassPass HK|142949
1181|Cycle Scheme|
1182|Clos19|142959
1183|Presscription|142960
1184|Harrogate Wine Festival|142961
4543|Kisawa Santuary|152039
1186|Las Vegas City Guide|142988
1187|New York City Guide|142989
1188|The Cookout Club|142968
1189|Town House HK|143004
1190|Farmers Market HKG|143005
1191|Farmers Market SG|143006
1192|Riedel|139131
1193|Hermitage|143010
1194|Shift Mobilidade Corporativa|143011
1195|Private Members Clubs in London you can access|143013
1196|Spacious dining rooms and chefs tables in London|143014
1197|Detox Kitchen|143015
1198|Jüsto|143017
1199|Cook It|143018
1200|Webinar The Parent Space|143019
1202|NOMU Brands (Pty) Ltd|143045
1203|Xocolatl by Giovanna Maggiolo|143046
1204|Balmoria|143047
1201|Tenopy|142861
1205|Discovery Geographic Kids|143050
1206|Digital Events|
1207|HubEAD|143053
1208|Guitarpedia Ensino Musical Online|143054
1209|Jo Malone London - UAE|143055
1210|Murad|143059
1211|Kemp Singapore|142862
1212|Viva Group SG|143060
1213|Les Mills International|143105
1214|Medical Travel Companion|143114
1215|Dona Linda Fit|143115
1216|Apptite|143116
1217|Jaques London|143117
1218|Advanced Environmental Services|143119
1219|Tudo de Cão Ltda|143121
1220|Apax Design|143127
1221|Brazil Easter Guide|143131
1222|Princess Yachts|143130
1223|The Serene Home|143149
1224|Meyer Canada|143151
1225|Cocktail Emporium|143153
1226|Indestructible Shoes|143156
1227|The Thief|121792
1228|Sift Desserts|143191
1229|Raze|143192
1230|Spoil Someone Guides|143200
1231|Escola de Confeitaria Diego Lozano|143211
1232|Canasta Rosa|143212
1233|Cleaning With Love|143213
1234|The Ritz-Carlton Singapore|11191
1235|The guide to working from home|142940
1236|The guide to making the most of your outdoor space|143043
1237|The guide to entertaining the kids at home|142941
1238|The guide to the best fitness gadgets for home workouts|142944
1239|The best yoga, meditation and mindfulness apps|143042
1240|The 70 best films of all time|142979
1241|The 80 best novels of all time|142980
1242|The 70 best albums of all time|142981
1243|The 30 best board games of all time|142982
1244|The 30 best video games of all time|142983
1245|The best streamable stand-up, musicals, sport and more|143044
1246|Celebrating Easter at home|143135
1247|The best home fitness apps and online tuition|143136
1248|Best restaurants delivery London|143062
1249|The best grocery deliveries|143219
1250|Dappertastic|143218
1251|Rooney|143220
1252|Eat Clean|143221
1253|Latest in Beauty|143231
1254|Ila Spa|143232
1255|Jo Malone London - USA|143234
1256|Baxter Blue|143235
1257|Biotreino|143236
1258|Barefoot Portrait|143242
1259|Mirzam|143352
1260|Prospect Publishing Ltd|120872
1536|Lotus & Flame|143977
1262|Kaffemestreren|143150
1263|SOS Costura|143357
1264|CraftBOX|143358
1265|The guide to home learning|143041
1266|Winebrands|143369
1261|escape Restaurant, One Farrer Hotel|143351
1267|Sharky & George|114106
1268|First Mile|143360
1269|Young Film Academy|130433
1270|Persona Nutrition|143375
1271|Happy Ears AB|143376
1272|Tips for revamping your home|143377
1273|Encore Catering|143378
1274|Terradomi|143379
1275|The Cook Club: get inspired in the kitchen|143137
1276|How concierge can help|143384
1277|The guide to using your time at home productively|143385
1278|The guide to changing your airline booking|143386
1279|COVID-19 fact sheet|143387
1280|The guide to keeping your kids active and learning (2)|143388
1281|Dining Availability (4)|143389
1282|Restaurant delivery|143390
1283|Best foods for immunity boosting|143391
1284|Best at home workouts|143392
1285|Most anticipated books of 2020|143393
1286|Tips for staying connected during social distancing|143394
1287|General offer guide|143395
1288|Jade exclusive offer guide|143396
1289|Virtual learning offers|143397
1290|Online food delivery offers|143398
1291|Online shopping offers|143399
1292|Yru Organizer|143400
1293|Towngas Cooking Centre|143401
1294|Phooto|143402
1295|The guide to learning a new skill|143141
1540|Dicas Concierge Receitas com as crianças|143993
1297|Up Norway|140742
1298|Cult Wines|143407
1299|Charabanc|143408
1300|Good and Proper Tea|143409
1301|Relish Hong Kong|143411
1302|Ohlala Macarons|143412
1303|Mysteries in Time|143413
1304|Tell Camellia|143415
1305|29 of the best podcasts of all time|143416
1306|Keeping kids active and learning at home|143417
1307|The guide to online cooking shows and blogs|143418
1308|Great tools for learning a new language|143419
1309|Great online fitness workouts|143420
1310|Guide to virtual museums, galleries and concerts|143421
1311|Smith Devereux|143422
1312|Diane Kroe|143423
1313|Kule LLC|143425
1314|Revol Events|143427
1315|Scoria World|143435
1316|Foodpanda Hong Kong|143436
1317|Thousand Miles|143437
1318|The Mandarin Cake Shop|143438
1319|Country & Town house|143439
1320|Sake Central|143440
1321|Celebrating a child's birthday at home|143441
1322|Mandarin Oriental Singapore|104169
1323|Revol Kitchen|143445
1324|Corev Artístico|143446
1326|Oldflix|143448
1327|Barrecore|143449
1328|Chateau de Pommard|143455
1329|Savernake knives|143456
1330|Duke + Dexter|143457
1331|Begin Spices|143458
1332|Grind|143459
1333|Central Glam|143460
1334|Gifts Less Ordinary|143461
1335|Artfinder|143462
1336|Dine e-zine: issue 1|143464
1337|Leon & George|143465
1338|Mastercard UAE - LoungeKey|143466
1339|Global Hotel Alliance|130296
1340|AIG - American International Group|143467
1341|Qatar Airways|106825
1342|Marriott Bonvoy|143468
1343|Cleartrip|124199
1344|Careem|130301
1345|Priceless Cities|140618
1325|Jia Everywhere|143447
1346|Ten Coaching|143470
1347|Attent|143471
1348|Readly|143476
1349|Rosetta Stone|143477
1351|Caixa Colonial Club|143479
1352|Nestbloom|143483
1353|Julez Bryant|143484
1354|Babbel|143485
1355|Eataly Toronto|143489
1356|MelodyVR|143475
1357|Pacific Marketplace|143359
1358|Chocolate Tibitó|143494
1359|Farmhouse Inn & Restaurant|104565
1360|Divinho|143502
1361|Baukjen|143504
1362|Red Companies|143506
1363|Didi Food|143507
1364|Praelum Wine Bistro|143428
1365|TOASST|143512
1366|The Coffee Academics HK|143514
1367|The Coffee Academics SG|143515
1368|Click & Grow|143516
1370|ABC Academy of Music|143520
1371|The birthday party guide for adults|143521
1372|Master & Dynamic|143534
1373|The Cheese Geek|143535
1374|Maratonee estas grandes series desde casa|143536
1375|Remodele su casa de manera sencilla|143540
1376|Recorridos virtuales para disfrutar en casa|143539
1377|Pase el tiempo con estos interesantes podcasts|143545
1378|10 películas que tiene que ver una vez en la vida|143537
1379|Lea algunos de los libros más aclamados de la década|143544
1380|Manténgase saludable y tranquilo durante la cuarentena|143541
1381|Apps para que los niños aprendan y jueguen|143538
1382|Caliber Fitness|143556
1383|Mantenha a saúde e a tranquilidade durante a quarentena|143548
1384|Receba produtos inovadores sem sair de casa|143551
1385|Aprenda em casa: 15 plataformas de estudos e cursos online|143550
1386|Crianças: aplicativos divertidos para todas as idades|143549
1387|Salomon|143558
1388|Veja as melhores séries de televisão no conforto da sua casa|143546
1389|Livros: opções de qualidade para a sua quarentena|143547
1390|Hamilton & Hare|143559
1392|The London Sock Company|143561
1391|Shang Palace, Shangri-la Singapore|143560
1393|10 filmes que você deve ver ao menos uma vez na vida|143555
1394|Podcasts: uma seleção para todos os interesses|143554
1395|Aprenda novas receitas sem sair de casa|143552
1396|Atividades para a família durante a quarentena|143553
1397|Not Another Bill|143573
1398|Maison Du Soir|143574
1399|Aprenda a tocar un instrumento|143543
1400|Tours virtuais: divirta-se sem sair de casa|143579
1401|Aprenda a tocar um instrumento em casa|143580
1402|Daniel Galvin Marylebone|117500
1403|Solomon Bloemen|143584
1404|Apps para hacer ejercicio en casa|143542
1405|BoxTree Gifts|143587
1406|Good Krama|143589
1407|MandyT|143597
1408|Deliciosas formas de preparar vegetales y alimentos saludables para toda la familia|143603
1409|Guía de plantas aromáticas para su cocina|143604
1410|Ideas e inspiración para la diversión de los más pequeños|143605
1411|Dicas para fazer conservas vegetais e preparar alimentos saudáveis|143606
1412|Tours virtuais em museus e galerias mundo afora|143607
1413|Ideias para entreter as crianças dentro de casa|143608
1414|Mannr|143609
1415|Whirlpool Colombia|143610
1416|Made by Bees Limited|143617
1417|Acapella|143618
1418|Maximilian Magic|143619
1419|Vena Cava Wines|143620
1420|Bolin Webb|143623
1421|Sloane Home|143624
1422|Daniel Galvin Jr. MBE|143625
4499|Almacen de Pizzas Paidprop|152070
1424|Marquee TV|143576
1425|Bourbon Hotels and Resorts|143634
1426|Vila Gale Hotels|143635
1427|Yong Fu|
1428|Shangrila Shanghai|
370|Dyson Hong Kong|138684
1429|Dyson|143638
1430|Hublot|143639
1431|Hublot X Ferrari Exclusive Livestream Access|143640
1432|Rathfinny Wine Estate|143643
1433|Dr Jennifer Churchill|143644
4159|Wijngoed Rhode|150735
1435|Sociedade da Carne|143650
1436|The Panic Room Singapore|143651
1437|Avo & Co.|143652
1438|Colab55|143653
1439|Hook Coffee, Singapore|143654
1440|Wine Moments|143655
1441|Pink Carrot Box|143658
1442|Let's Roam|143659
1443|Exchange Câmbio|143660
1444|Evercook|143661
1446|Maison Dellos Online Market|143664
1447|Food Farmer Shop - Two Sisters|143665
1445|Online lectures - Online Activity|143663
1448|Country Kitchen Beijing|143209
1449|Six Senses Qing Cheng Mountain|115153
1450|Jing An Shangri-La, West Shanghai|122691
1451|K11 ARTUS|143682
1452|Level Up Games|143683
1453|Lion/ne|143684
1454|Bloom & Birch|143685
1455|Ramsay Fairs|143687
1456|edX|143688
1457|Little Pim|143689
1458|Edgewood Tahoe Resort|143519
1459|Acqualina Resort|122396
1460|Compass Fitness Ltd|143694
1461|Papa Earth|143695
1462|Elle Cuisine|143696
1463|On Location Experiences|143697
1464|Frederic Forest|143698
1465|Scandiborn|143699
1466|Incentive.me|143700
1467|Quarto Geek|143701
1468|Food Drop|
1469|Leadership Force|143709
1470|Nature Bee Wraps|143710
1471|Team Plover|143711
1472|Velvette|143716
1473|The Peninsula Boutique|143717
1474|Barberia Italiana HK|143718
1475|BE Education|143719
1476|Hummingbird Bike|143720
1477|Life Long Labs|143722
1478|Pollipop|143742
1479|PreciousCoCo|143743
1480|Ewine|143755
1481|Vincero Watches|143756
1482|Huitong|143757
1483|West Elm|143759
1484|Pink|143760
1485|SMEG|143762
1486|Pied a Terre|100554
1487|Whittle School & Studios|
1488|hyatt|
1489|Mrs. Bickel's Premium Gluten Free Bakery|143769
1490|AMARA|143773
1491|Heating & Plumbing London|143774
1492|Origin Bar, Shangri-La Hotel, Singapore|143728
1493|Proxy Media|143778
1494|Skinny Tonic|143779
1495|Naturally Sassy P|143780
1496|Guias de Agendas Culturais|143781
